# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-05-22 20:10:06 EDT       (vaww02)
#
# Data for the following 33 site(s) are contained in this file
#    USGS 10293000 E WALKER RV NR BRIDGEPORT, CA
#    USGS 10308200 E FK CARSON RV BLW MARKLEEVILLE CK NR MARKLEEVILLE
#    USGS 10344400 LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA
#    USGS 10346000 TRUCKEE R A FARAD CA
#    USGS 11160500 SAN LORENZO R A BIG TREES CA
#    USGS 11161000 SAN LORENZO R A SANTA CRUZ CA
#    USGS 11355010 PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA
#    USGS 11355500 HAT C NR HAT CREEK CA
#    USGS 11377100 SACRAMENTO R AB BEND BRIDGE NR RED BLUFF CA
#    USGS 11389500 SACRAMENTO R A COLUSA CA
#    USGS 11413000 N YUBA R BL GOODYEARS BAR CA
#    USGS 11421000 YUBA R NR MARYSVILLE CA
#    USGS 11427000 NF AMERICAN R A NORTH FORK DAM CA
#    USGS 11454000 PUTAH C NR WINTERS CA
#    USGS 11467000 RUSSIAN R A HACIENDA BRIDGE NR GUERNEVILLE CA
#    USGS 11468000 NAVARRO R NR NAVARRO CA
#    USGS 11468500 NOYO R NR FORT BRAGG CA
#    USGS 11468900 MATTOLE R NR ETTERSBURG CA
#    USGS 11469000 MATTOLE R NR PETROLIA CA
#    USGS 11475000 EEL R A FORT SEWARD CA
#    USGS 11477000 EEL R A SCOTIA CA
#    USGS 11478500 VAN DUZEN R NR BRIDGEVILLE CA
#    USGS 11481000 MAD R NR ARCATA CA
#    USGS 11482500 REDWOOD C A ORICK CA
#    USGS 11525500 TRINITY R A LEWISTON CA
#    USGS 11526250 TRINITY R A JUNCTION CITY CA
#    USGS 11527000 TRINITY R NR BURNT RANCH CA
#    USGS 11532500 SMITH R NR CRESCENT CITY CA
#    USGS 14303600 NESTUCCA RIVER NEAR BEAVER, OR
#    USGS 14319500 NORTH UMPQUA RIVER AT WINCHESTER, OR
#    USGS 14321000 UMPQUA RIVER NEAR ELKTON, OR
#    USGS 14361500 ROGUE RIVER AT GRANTS PASS, OR
#    USGS 14372300 ROGUE RIVER NEAR AGNESS, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 10293000
#            TS   parameter     statistic     Description
#        102494       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     R  Records for these data have been revised. [https://waterdata.usgs.gov/usa/nwis/revision/?site_no=10293000&ts_ids=102494]
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	102494_00060_00003	102494_00060_00003_cd
USGS	11468900	2014-08-19	5.68	A
USGS	11468900	2014-08-20	6.15	A
USGS	11468900	2014-08-21	6.27	A
USGS	11468900	2014-08-22	5.99	A
USGS	11468900	2014-08-23	5.88	A
USGS	11468900	2014-08-24	5.83	A
USGS	11468900	2014-08-25	6.05	A
USGS	11468900	2014-08-26	6.35	A
USGS	11468900	2014-08-27	6.11	A
USGS	11468900	2014-08-28	5.90	A
USGS	11468900	2014-08-29	5.59	A
USGS	11468900	2014-08-30	5.02	A
USGS	11468900	2014-08-31	4.81	A
USGS	11468900	2014-09-01	4.82	A
USGS	11468900	2014-09-02	4.70	A
USGS	11468900	2014-09-03	4.51	A
USGS	11468900	2014-09-04	4.36	A
USGS	11468900	2014-09-05	4.32	A
USGS	11468900	2014-09-06	4.27	A
USGS	11468900	2014-09-07	4.65	A
USGS	11468900	2014-09-08	4.94	A
USGS	11468900	2014-09-09	5.16	A
USGS	11468900	2014-09-10	4.93	A
USGS	11468900	2014-09-11	4.56	A
USGS	11468900	2014-09-12	4.33	A
USGS	11468900	2014-09-13	4.13	A
USGS	11468900	2014-09-14	4.04	A
USGS	11468900	2014-09-15	3.96	A
USGS	11468900	2014-09-16	4.09	A
USGS	11468900	2014-09-17	4.82	A
USGS	11468900	2014-09-18	12.9	A
USGS	11468900	2014-09-19	11.7	A
USGS	11468900	2014-09-20	7.76	A
USGS	11468900	2014-09-21	6.38	A
USGS	11468900	2014-09-22	6.17	A
USGS	11468900	2014-09-23	6.27	A
USGS	11468900	2014-09-24	67.6	A
USGS	11468900	2014-09-25	82.1	A
USGS	11468900	2014-09-26	30.8	A
USGS	11468900	2014-09-27	21.3	A
USGS	11468900	2014-09-28	14.7	A
USGS	11468900	2014-09-29	11.9	A
USGS	11468900	2014-09-30	10.3	A
USGS	11468900	2014-10-01	9.23	A
USGS	11468900	2014-10-02	8.77	A
USGS	11468900	2014-10-03	8.43	A
USGS	11468900	2014-10-04	8.10	A
USGS	11468900	2014-10-05	7.93	A
USGS	11468900	2014-10-06	7.71	A
USGS	11468900	2014-10-07	7.33	A
USGS	11468900	2014-10-08	7.12	A
USGS	11468900	2014-10-09	7.10	A
USGS	11468900	2014-10-10	7.12	A
USGS	11468900	2014-10-11	6.78	A
USGS	11468900	2014-10-12	6.52	A
USGS	11468900	2014-10-13	6.61	A
USGS	11468900	2014-10-14	7.26	A
USGS	11468900	2014-10-15	49.8	A
USGS	11468900	2014-10-16	23.7	A
USGS	11468900	2014-10-17	21.2	A
USGS	11468900	2014-10-18	74.0	A
USGS	11468900	2014-10-19	36.5	A
USGS	11468900	2014-10-20	88.3	A
USGS	11468900	2014-10-21	76.0	A
USGS	11468900	2014-10-22	41.3	A
USGS	11468900	2014-10-23	552	A
USGS	11468900	2014-10-24	266	A
USGS	11468900	2014-10-25	612	A
USGS	11468900	2014-10-26	389	A
USGS	11468900	2014-10-27	175	A
USGS	11468900	2014-10-28	113	A
USGS	11468900	2014-10-29	84.9	A
USGS	11468900	2014-10-30	69.3	A
USGS	11468900	2014-10-31	199	A
USGS	11468900	2014-11-01	159	A
USGS	11468900	2014-11-02	107	A
USGS	11468900	2014-11-03	83.1	A
USGS	11468900	2014-11-04	69.8	A
USGS	11468900	2014-11-05	61.3	A
USGS	11468900	2014-11-06	55.3	A
USGS	11468900	2014-11-07	51.5	A
USGS	11468900	2014-11-08	47.1	A
USGS	11468900	2014-11-09	43.7	A
USGS	11468900	2014-11-10	41.0	A
USGS	11468900	2014-11-11	38.8	A
USGS	11468900	2014-11-12	38.7	A
USGS	11468900	2014-11-13	82.4	A
USGS	11468900	2014-11-14	88.9	A
USGS	11468900	2014-11-15	70.6	A
USGS	11468900	2014-11-16	60.4	A
USGS	11468900	2014-11-17	54.0	A
USGS	11468900	2014-11-18	50.0	A
USGS	11468900	2014-11-19	115	A
USGS	11468900	2014-11-20	204	A
USGS	11468900	2014-11-21	297	A
USGS	11468900	2014-11-22	3160	A
USGS	11468900	2014-11-23	884	A
USGS	11468900	2014-11-24	490	A
USGS	11468900	2014-11-25	341	A
USGS	11468900	2014-11-26	276	A
USGS	11468900	2014-11-27	229	A
USGS	11468900	2014-11-28	249	A
USGS	11468900	2014-11-29	589	A
USGS	11468900	2014-11-30	533	A
USGS	11468900	2014-12-01	403	A
USGS	11468900	2014-12-02	339	A
USGS	11468900	2014-12-03	508	A
USGS	11468900	2014-12-04	998	A
USGS	11468900	2014-12-05	1080	A
USGS	11468900	2014-12-06	1700	A
USGS	11468900	2014-12-07	1060	A
USGS	11468900	2014-12-08	1420	A
USGS	11468900	2014-12-09	1120	A
USGS	11468900	2014-12-10	1270	A
USGS	11468900	2014-12-11	3270	A
USGS	11468900	2014-12-12	2050	A
USGS	11468900	2014-12-13	1390	A
USGS	11468900	2014-12-14	1020	A
USGS	11468900	2014-12-15	856	A
USGS	11468900	2014-12-16	988	A
USGS	11468900	2014-12-17	2060	A
USGS	11468900	2014-12-18	1730	A
USGS	11468900	2014-12-19	2480	A
USGS	11468900	2014-12-20	2520	A
USGS	11468900	2014-12-21	2560	A
USGS	11468900	2014-12-22	1670	A
USGS	11468900	2014-12-23	1150	A
USGS	11468900	2014-12-24	964	A
USGS	11468900	2014-12-25	809	A
USGS	11468900	2014-12-26	680	A
USGS	11468900	2014-12-27	575	A
USGS	11468900	2014-12-28	489	A
USGS	11468900	2014-12-29	427	A
USGS	11468900	2014-12-30	375	A
USGS	11468900	2014-12-31	333	A
USGS	11468900	2015-01-01	303	A
USGS	11468900	2015-01-02	275	A
USGS	11468900	2015-01-03	251	A
USGS	11468900	2015-01-04	232	A
USGS	11468900	2015-01-05	214	A
USGS	11468900	2015-01-06	201	A
USGS	11468900	2015-01-07	188	A
USGS	11468900	2015-01-08	176	A
USGS	11468900	2015-01-09	168	A
USGS	11468900	2015-01-10	159	A
USGS	11468900	2015-01-11	150	A
USGS	11468900	2015-01-12	143	A
USGS	11468900	2015-01-13	137	A
USGS	11468900	2015-01-14	131	A
USGS	11468900	2015-01-15	126	A
USGS	11468900	2015-01-16	343	A
USGS	11468900	2015-01-17	531	A
USGS	11468900	2015-01-18	1860	A
USGS	11468900	2015-01-19	1090	A
USGS	11468900	2015-01-20	723	A
USGS	11468900	2015-01-21	546	A
USGS	11468900	2015-01-22	440	A
USGS	11468900	2015-01-23	372	A
USGS	11468900	2015-01-24	326	A
USGS	11468900	2015-01-25	292	A
USGS	11468900	2015-01-26	264	A
USGS	11468900	2015-01-27	240	A
USGS	11468900	2015-01-28	220	A
USGS	11468900	2015-01-29	205	A
USGS	11468900	2015-01-30	192	A
USGS	11468900	2015-01-31	179	A
USGS	11468900	2015-02-01	169	A
USGS	11468900	2015-02-02	168	A
USGS	11468900	2015-02-03	156	A
USGS	11468900	2015-02-04	147	A
USGS	11468900	2015-02-05	387	A
USGS	11468900	2015-02-06	4710	A
USGS	11468900	2015-02-07	3710	A
USGS	11468900	2015-02-08	1810	A
USGS	11468900	2015-02-09	1790	A
USGS	11468900	2015-02-10	1440	A
USGS	11468900	2015-02-11	1080	A
USGS	11468900	2015-02-12	838	A
USGS	11468900	2015-02-13	676	A
USGS	11468900	2015-02-14	563	A
USGS	11468900	2015-02-15	477	A
USGS	11468900	2015-02-16	414	A
USGS	11468900	2015-02-17	362	A
USGS	11468900	2015-02-18	324	A
USGS	11468900	2015-02-19	304	A
USGS	11468900	2015-02-20	278	A
USGS	11468900	2015-02-21	256	A
USGS	11468900	2015-02-22	230	A
USGS	11468900	2015-02-23	213	A
USGS	11468900	2015-02-24	190	A
USGS	11468900	2015-02-25	178	A
USGS	11468900	2015-02-26	166	A
USGS	11468900	2015-02-27	159	A
USGS	11468900	2015-02-28	150	A
USGS	11468900	2015-03-01	140	A
USGS	11468900	2015-03-02	133	A
USGS	11468900	2015-03-03	126	A
USGS	11468900	2015-03-04	120	A
USGS	11468900	2015-03-05	114	A
USGS	11468900	2015-03-06	109	A
USGS	11468900	2015-03-07	105	A
USGS	11468900	2015-03-08	101	A
USGS	11468900	2015-03-09	97.0	A
USGS	11468900	2015-03-10	93.7	A
USGS	11468900	2015-03-11	94.4	A
USGS	11468900	2015-03-12	104	A
USGS	11468900	2015-03-13	88.7	A
USGS	11468900	2015-03-14	84.5	A
USGS	11468900	2015-03-15	84.6	A
USGS	11468900	2015-03-16	86.3	A
USGS	11468900	2015-03-17	78.8	A
USGS	11468900	2015-03-18	74.9	A
USGS	11468900	2015-03-19	71.9	A
USGS	11468900	2015-03-20	69.8	A
USGS	11468900	2015-03-21	76.5	A
USGS	11468900	2015-03-22	84.0	A
USGS	11468900	2015-03-23	105	A
USGS	11468900	2015-03-24	262	A
USGS	11468900	2015-03-25	157	A
USGS	11468900	2015-03-26	118	A
USGS	11468900	2015-03-27	101	A
USGS	11468900	2015-03-28	91.0	A
USGS	11468900	2015-03-29	83.8	A
USGS	11468900	2015-03-30	79.1	A
USGS	11468900	2015-03-31	75.6	A
USGS	11468900	2015-04-01	71.3	A
USGS	11468900	2015-04-02	68.4	A
USGS	11468900	2015-04-03	65.9	A
USGS	11468900	2015-04-04	64.1	A
USGS	11468900	2015-04-05	78.5	A
USGS	11468900	2015-04-06	94.5	A
USGS	11468900	2015-04-07	452	A
USGS	11468900	2015-04-08	240	A
USGS	11468900	2015-04-09	183	A
USGS	11468900	2015-04-10	153	A
USGS	11468900	2015-04-11	134	A
USGS	11468900	2015-04-12	121	A
USGS	11468900	2015-04-13	111	A
USGS	11468900	2015-04-14	104	A
USGS	11468900	2015-04-15	95.6	A
USGS	11468900	2015-04-16	90.6	A
USGS	11468900	2015-04-17	85.5	A
USGS	11468900	2015-04-18	81.1	A
USGS	11468900	2015-04-19	77.4	A
USGS	11468900	2015-04-20	74.3	A
USGS	11468900	2015-04-21	71.6	A
USGS	11468900	2015-04-22	68.2	A
USGS	11468900	2015-04-23	65.6	A
USGS	11468900	2015-04-24	64.0	A
USGS	11468900	2015-04-25	63.7	A
USGS	11468900	2015-04-26	60.6	A
USGS	11468900	2015-04-27	58.6	A
USGS	11468900	2015-04-28	56.4	A
USGS	11468900	2015-04-29	54.3	A
USGS	11468900	2015-04-30	52.8	A
USGS	11468900	2015-05-01	51.3	A
USGS	11468900	2015-05-02	49.7	A
USGS	11468900	2015-05-03	48.6	A
USGS	11468900	2015-05-04	47.4	A
USGS	11468900	2015-05-05	46.1	A
USGS	11468900	2015-05-06	44.8	A
USGS	11468900	2015-05-07	43.8	A
USGS	11468900	2015-05-08	42.9	A
USGS	11468900	2015-05-09	41.7	A
USGS	11468900	2015-05-10	40.6	A
USGS	11468900	2015-05-11	39.8	A
USGS	11468900	2015-05-12	39.7	A
USGS	11468900	2015-05-13	39.1	A
USGS	11468900	2015-05-14	38.4	A
USGS	11468900	2015-05-15	39.1	A
USGS	11468900	2015-05-16	37.4	A
USGS	11468900	2015-05-17	36.4	A
USGS	11468900	2015-05-18	36.1	A
USGS	11468900	2015-05-19	35.4	A
USGS	11468900	2015-05-20	34.8	A
USGS	11468900	2015-05-21	34.3	A
USGS	11468900	2015-05-22	33.9	A
USGS	11468900	2015-05-23	32.6	A
USGS	11468900	2015-05-24	31.3	A
USGS	11468900	2015-05-25	30.5	A
USGS	11468900	2015-05-26	29.5	A
USGS	11468900	2015-05-27	28.7	A
USGS	11468900	2015-05-28	28.0	A
USGS	11468900	2015-05-29	27.5	A
USGS	11468900	2015-05-30	27.0	A
USGS	11468900	2015-05-31	26.3	A
USGS	11468900	2015-06-01	28.7	A
USGS	11468900	2015-06-02	33.9	A
USGS	11468900	2015-06-03	28.5	A
USGS	11468900	2015-06-04	26.4	A
USGS	11468900	2015-06-05	25.1	A
USGS	11468900	2015-06-06	23.8	A
USGS	11468900	2015-06-07	22.7	A
USGS	11468900	2015-06-08	22.0	A
USGS	11468900	2015-06-09	21.0	A
USGS	11468900	2015-06-10	20.0	A
USGS	11468900	2015-06-11	19.7	A
USGS	11468900	2015-06-12	19.1	A
USGS	11468900	2015-06-13	17.8	A
USGS	11468900	2015-06-14	17.0	A
USGS	11468900	2015-06-15	16.6	A
USGS	11468900	2015-06-16	16.6	A
USGS	11468900	2015-06-17	16.4	A
USGS	11468900	2015-06-18	15.9	A
USGS	11468900	2015-06-19	15.2	A
USGS	11468900	2015-06-20	15.1	A
USGS	11468900	2015-06-21	15.1	A
USGS	11468900	2015-06-22	14.8	A
USGS	11468900	2015-06-23	14.1	A
USGS	11468900	2015-06-24	13.6	A
USGS	11468900	2015-06-25	12.8	A
USGS	11468900	2015-06-26	12.1	A
USGS	11468900	2015-06-27	11.4	A
USGS	11468900	2015-06-28	11.2	A
USGS	11468900	2015-06-29	11.8	A
USGS	11468900	2015-06-30	11.7	A
USGS	11468900	2015-07-01	11.0	A
USGS	11468900	2015-07-02	10.2	A
USGS	11468900	2015-07-03	10.2	A
USGS	11468900	2015-07-04	10.1	A
USGS	11468900	2015-07-05	9.49	A
USGS	11468900	2015-07-06	9.34	A
USGS	11468900	2015-07-07	9.57	A
USGS	11468900	2015-07-08	9.99	A
USGS	11468900	2015-07-09	11.3	A
USGS	11468900	2015-07-10	15.1	A
USGS	11468900	2015-07-11	15.0	A
USGS	11468900	2015-07-12	13.7	A
USGS	11468900	2015-07-13	12.6	A
USGS	11468900	2015-07-14	11.7	A
USGS	11468900	2015-07-15	10.7	A
USGS	11468900	2015-07-16	9.79	A
USGS	11468900	2015-07-17	8.87	A
USGS	11468900	2015-07-18	8.39	A
USGS	11468900	2015-07-19	8.27	A
USGS	11468900	2015-07-20	8.06	A
USGS	11468900	2015-07-21	7.49	A
USGS	11468900	2015-07-22	7.22	A
USGS	11468900	2015-07-23	6.82	A
USGS	11468900	2015-07-24	7.04	A
USGS	11468900	2015-07-25	7.03	A
USGS	11468900	2015-07-26	6.86	A
USGS	11468900	2015-07-27	6.62	A
USGS	11468900	2015-07-28	6.21	A
USGS	11468900	2015-07-29	6.02	A
USGS	11468900	2015-07-30	5.62	A
USGS	11468900	2015-07-31	5.48	A
USGS	11468900	2015-08-01	5.45	A
USGS	11468900	2015-08-02	5.77	A
USGS	11468900	2015-08-03	6.17	A
USGS	11468900	2015-08-04	6.62	A
USGS	11468900	2015-08-05	7.07	A
USGS	11468900	2015-08-06	6.80	A
USGS	11468900	2015-08-07	6.26	A
USGS	11468900	2015-08-08	6.06	A
USGS	11468900	2015-08-09	6.08	A
USGS	11468900	2015-08-10	5.90	A
USGS	11468900	2015-08-11	5.80	A
USGS	11468900	2015-08-12	5.84	A
USGS	11468900	2015-08-13	5.69	A
USGS	11468900	2015-08-14	5.64	A
USGS	11468900	2015-08-15	5.33	A
USGS	11468900	2015-08-16	5.20	A
USGS	11468900	2015-08-17	4.90	A
USGS	11468900	2015-08-18	4.55	A
USGS	11468900	2015-08-19	4.36	A
USGS	11468900	2015-08-20	4.60	A
USGS	11468900	2015-08-21	4.71	A
USGS	11468900	2015-08-22	4.65	A
USGS	11468900	2015-08-23	4.46	A
USGS	11468900	2015-08-24	4.63	A
USGS	11468900	2015-08-25	4.93	A
USGS	11468900	2015-08-26	4.89	A
USGS	11468900	2015-08-27	4.47	A
USGS	11468900	2015-08-28	4.32	A
USGS	11468900	2015-08-29	16.2	A
USGS	11468900	2015-08-30	13.1	A
USGS	11468900	2015-08-31	8.29	A
USGS	11468900	2015-09-01	7.63	A
USGS	11468900	2015-09-02	7.00	A
USGS	11468900	2015-09-03	6.42	A
USGS	11468900	2015-09-04	6.12	A
USGS	11468900	2015-09-05	5.90	A
USGS	11468900	2015-09-06	5.61	A
USGS	11468900	2015-09-07	5.43	A
USGS	11468900	2015-09-08	5.36	A
USGS	11468900	2015-09-09	5.12	A
USGS	11468900	2015-09-10	4.89	A
USGS	11468900	2015-09-11	4.66	A
USGS	11468900	2015-09-12	4.44	A
USGS	11468900	2015-09-13	4.50	A
USGS	11468900	2015-09-14	4.99	A
USGS	11468900	2015-09-15	5.34	A
USGS	11468900	2015-09-16	18.7	A
USGS	11468900	2015-09-17	33.0	A
USGS	11468900	2015-09-18	13.6	A
USGS	11468900	2015-09-19	9.28	A
USGS	11468900	2015-09-20	7.49	A
USGS	11468900	2015-09-21	6.43	A
USGS	11468900	2015-09-22	5.66	A
USGS	11468900	2015-09-23	5.36	A
USGS	11468900	2015-09-24	5.25	A
USGS	11468900	2015-09-25	5.11	A
USGS	11468900	2015-09-26	4.94	A
USGS	11468900	2015-09-27	4.72	A
USGS	11468900	2015-09-28	4.72	A
USGS	11468900	2015-09-29	4.57	A
USGS	11468900	2015-09-30	4.70	A
USGS	11468900	2015-10-01	4.92	A
USGS	11468900	2015-10-02	4.85	A
USGS	11468900	2015-10-03	4.51	A
USGS	11468900	2015-10-04	4.46	A
USGS	11468900	2015-10-05	4.49	A
USGS	11468900	2015-10-06	4.41	A
USGS	11468900	2015-10-07	4.58	A
USGS	11468900	2015-10-08	4.69	A
USGS	11468900	2015-10-09	4.62	A
USGS	11468900	2015-10-10	4.44	A
USGS	11468900	2015-10-11	4.70	A
USGS	11468900	2015-10-12	4.91	A
USGS	11468900	2015-10-13	4.75	A
USGS	11468900	2015-10-14	4.56	A
USGS	11468900	2015-10-15	4.40	A
USGS	11468900	2015-10-16	4.31	A
USGS	11468900	2015-10-17	4.98	A
USGS	11468900	2015-10-18	6.98	A
USGS	11468900	2015-10-19	6.42	A
USGS	11468900	2015-10-20	5.88	A
USGS	11468900	2015-10-21	5.56	A
USGS	11468900	2015-10-22	5.28	A
USGS	11468900	2015-10-23	5.14	A
USGS	11468900	2015-10-24	5.18	A
USGS	11468900	2015-10-25	6.49	A
USGS	11468900	2015-10-26	12.4	A
USGS	11468900	2015-10-27	7.87	A
USGS	11468900	2015-10-28	9.62	A
USGS	11468900	2015-10-29	10.8	A
USGS	11468900	2015-10-30	8.25	A
USGS	11468900	2015-10-31	7.19	A
USGS	11468900	2015-11-01	18.2	A
USGS	11468900	2015-11-02	18.0	A
USGS	11468900	2015-11-03	12.2	A
USGS	11468900	2015-11-04	9.24	A
USGS	11468900	2015-11-05	7.98	A
USGS	11468900	2015-11-06	7.26	A
USGS	11468900	2015-11-07	6.96	A
USGS	11468900	2015-11-08	19.3	A
USGS	11468900	2015-11-09	25.4	A
USGS	11468900	2015-11-10	24.5	A
USGS	11468900	2015-11-11	15.9	A
USGS	11468900	2015-11-12	11.9	A
USGS	11468900	2015-11-13	10.3	A
USGS	11468900	2015-11-14	9.21	A
USGS	11468900	2015-11-15	67.6	A
USGS	11468900	2015-11-16	41.9	A
USGS	11468900	2015-11-17	23.0	A
USGS	11468900	2015-11-18	18.6	A
USGS	11468900	2015-11-19	15.9	A
USGS	11468900	2015-11-20	14.0	A
USGS	11468900	2015-11-21	12.7	A
USGS	11468900	2015-11-22	11.7	A
USGS	11468900	2015-11-23	11.1	A
USGS	11468900	2015-11-24	31.5	A
USGS	11468900	2015-11-25	30.4	A
USGS	11468900	2015-11-26	20.6	A
USGS	11468900	2015-11-27	16.4	A
USGS	11468900	2015-11-28	14.1	A
USGS	11468900	2015-11-29	12.8	A
USGS	11468900	2015-11-30	11.9	A
USGS	11468900	2015-12-01	11.6	A
USGS	11468900	2015-12-02	67.9	A
USGS	11468900	2015-12-03	250	A
USGS	11468900	2015-12-04	268	A
USGS	11468900	2015-12-05	96.9	A
USGS	11468900	2015-12-06	295	A
USGS	11468900	2015-12-07	194	A
USGS	11468900	2015-12-08	783	A
USGS	11468900	2015-12-09	1160	A
USGS	11468900	2015-12-10	1590	A
USGS	11468900	2015-12-11	928	A
USGS	11468900	2015-12-12	682	A
USGS	11468900	2015-12-13	1740	A
USGS	11468900	2015-12-14	1040	A
USGS	11468900	2015-12-15	601	A
USGS	11468900	2015-12-16	383	A
USGS	11468900	2015-12-17	455	A
USGS	11468900	2015-12-18	2260	A
USGS	11468900	2015-12-19	1480	A
USGS	11468900	2015-12-20	1350	A
USGS	11468900	2015-12-21	5140	A
USGS	11468900	2015-12-22	4610	A
USGS	11468900	2015-12-23	1860	A
USGS	11468900	2015-12-24	1230	A
USGS	11468900	2015-12-25	907	A
USGS	11468900	2015-12-26	697	A
USGS	11468900	2015-12-27	575	A
USGS	11468900	2015-12-28	497	A
USGS	11468900	2015-12-29	417	A
USGS	11468900	2015-12-30	398	A
USGS	11468900	2015-12-31	347	A
USGS	11468900	2016-01-01	314	A
USGS	11468900	2016-01-02	284	A
USGS	11468900	2016-01-03	276	A
USGS	11468900	2016-01-04	399	A
USGS	11468900	2016-01-05	2090	A
USGS	11468900	2016-01-06	1970	A
USGS	11468900	2016-01-07	1600	A
USGS	11468900	2016-01-08	1060	A
USGS	11468900	2016-01-09	1270	A
USGS	11468900	2016-01-10	1230	A
USGS	11468900	2016-01-11	982	A
USGS	11468900	2016-01-12	813	A
USGS	11468900	2016-01-13	1510	A
USGS	11468900	2016-01-14	1400	A
USGS	11468900	2016-01-15	1530	A
USGS	11468900	2016-01-16	1600	A
USGS	11468900	2016-01-17	5700	A
USGS	11468900	2016-01-18	3480	A
USGS	11468900	2016-01-19	3330	A
USGS	11468900	2016-01-20	2360	A
USGS	11468900	2016-01-21	1440	A
USGS	11468900	2016-01-22	1220	A
USGS	11468900	2016-01-23	1510	A
USGS	11468900	2016-01-24	1430	A
USGS	11468900	2016-01-25	1200	A
USGS	11468900	2016-01-26	944	A
USGS	11468900	2016-01-27	759	A
USGS	11468900	2016-01-28	898	A
USGS	11468900	2016-01-29	3570	A
USGS	11468900	2016-01-30	2430	A
USGS	11468900	2016-01-31	1550	A
USGS	11468900	2016-02-01	1080	A:e
USGS	11468900	2016-02-02	880	A:e
USGS	11468900	2016-02-03	715	A:e
USGS	11468900	2016-02-04	700	A:e
USGS	11468900	2016-02-05	570	A:e
USGS	11468900	2016-02-06	505	A:e
USGS	11468900	2016-02-07	455	A:e
USGS	11468900	2016-02-08	415	A:e
USGS	11468900	2016-02-09	378	A
USGS	11468900	2016-02-10	345	A
USGS	11468900	2016-02-11	319	A
USGS	11468900	2016-02-12	294	A
USGS	11468900	2016-02-13	270	A
USGS	11468900	2016-02-14	250	A
USGS	11468900	2016-02-15	235	A
USGS	11468900	2016-02-16	221	A
USGS	11468900	2016-02-17	248	A
USGS	11468900	2016-02-18	304	A
USGS	11468900	2016-02-19	471	A
USGS	11468900	2016-02-20	436	A
USGS	11468900	2016-02-21	369	A
USGS	11468900	2016-02-22	330	A
USGS	11468900	2016-02-23	301	A
USGS	11468900	2016-02-24	273	A
USGS	11468900	2016-02-25	251	A
USGS	11468900	2016-02-26	259	A
USGS	11468900	2016-02-27	294	A
USGS	11468900	2016-02-28	263	A
USGS	11468900	2016-02-29	241	A
USGS	11468900	2016-03-01	309	A
USGS	11468900	2016-03-02	521	A
USGS	11468900	2016-03-03	1320	A
USGS	11468900	2016-03-04	862	A
USGS	11468900	2016-03-05	3010	A
USGS	11468900	2016-03-06	4650	A
USGS	11468900	2016-03-07	3120	A
USGS	11468900	2016-03-08	1620	A
USGS	11468900	2016-03-09	1340	A
USGS	11468900	2016-03-10	3760	A
USGS	11468900	2016-03-11	2400	A
USGS	11468900	2016-03-12	2320	A
USGS	11468900	2016-03-13	6430	A
USGS	11468900	2016-03-14	4170	A
USGS	11468900	2016-03-15	2060	A
USGS	11468900	2016-03-16	1310	A
USGS	11468900	2016-03-17	907	A
USGS	11468900	2016-03-18	691	A
USGS	11468900	2016-03-19	552	A
USGS	11468900	2016-03-20	708	A
USGS	11468900	2016-03-21	971	A
USGS	11468900	2016-03-22	1110	A
USGS	11468900	2016-03-23	950	A
USGS	11468900	2016-03-24	739	A
USGS	11468900	2016-03-25	583	A
USGS	11468900	2016-03-26	491	A
USGS	11468900	2016-03-27	427	A
USGS	11468900	2016-03-28	367	A:e
USGS	11468900	2016-03-29	330	A:e
USGS	11468900	2016-03-30	300	A:e
USGS	11468900	2016-03-31	270	A:e
USGS	11468900	2016-04-01	253	A:e
USGS	11468900	2016-04-02	240	A:e
USGS	11468900	2016-04-03	220	A:e
USGS	11468900	2016-04-04	207	A:e
USGS	11468900	2016-04-05	196	A:e
USGS	11468900	2016-04-06	190	A
USGS	11468900	2016-04-07	180	A
USGS	11468900	2016-04-08	171	A
USGS	11468900	2016-04-09	163	A
USGS	11468900	2016-04-10	156	A
USGS	11468900	2016-04-11	149	A
USGS	11468900	2016-04-12	141	A
USGS	11468900	2016-04-13	143	A
USGS	11468900	2016-04-14	187	A
USGS	11468900	2016-04-15	141	A
USGS	11468900	2016-04-16	129	A
USGS	11468900	2016-04-17	122	A
USGS	11468900	2016-04-18	115	A
USGS	11468900	2016-04-19	110	A
USGS	11468900	2016-04-20	105	A
